user_id,days_since_application,number_of_shows,baseline_matches,relax_bedrooms_minus_matches,delta_bedrooms,suggested_bedrooms,bedrooms_message,relax_budget_plus_matches,delta_budget,suggested_budget,budget_message
0c91e7db-1f55-95d2-2c41-8b7e3ff1e026,41,0,37,37,0,0,,45,8,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 37 to ~45. This may help you receive more viewing invitations."
0dc91b30-3156-f1b2-1fa2-2ea6e591932d,30,0,12,12,0,0,,18,6,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 12 to ~18. This may help you receive more viewing invitations."
0de8f5a1-0417-ebc8-08f8-e28c8413d34b,44,1,59,59,0,0,,59,0,2700.0,
0ebe37ac-c5ac-1c90-9601-d12f03a526f2,45,0,8,42,34,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 8 to ~42. This small adjustment might improve your chances of getting invited to a showing.",8,0,2700.0,
0f326a97-aff9-24d0-8be7-f17f831824fd,32,0,54,54,0,0,,54,0,,
0fe2ba33-67a9-52b2-023a-fb3f04c2467f,45,0,46,46,0,0,,59,13,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 46 to ~59. This may help you receive more viewing invitations."
10897f69-d8ec-5d8d-51b7-e3db8c25e40e,46,0,44,44,0,0,,44,0,2700.0,
112bdea1-e113-4582-57b5-ede3c9fbfa22,46,0,55,55,0,0,,55,0,2700.0,
11860e20-683e-fda9-5f1b-964daf2c43c5,37,0,2,5,3,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 2 to ~5. This small adjustment might improve your chances of getting invited to a showing.",2,0,1000.0,
119b7ca1-faa8-bf3b-cb48-39b8fc8678c2,36,0,12,12,0,0,,12,0,1400.0,
13a820e9-ec61-16a7-efbe-9ab687594fd1,50,0,29,29,0,0,,38,9,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 29 to ~38. This may help you receive more viewing invitations."
145880cc-c40e-177b-4772-34c880708b69,32,1,14,52,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~52. This small adjustment might improve your chances of getting invited to a showing.",14,0,2700.0,
164ee6d7-470c-f824-88b2-092d47c8124d,38,0,8,8,0,0,,8,0,1400.0,
16d86a17-99da-815b-dd68-a5d9c229d626,45,1,4,7,3,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 4 to ~7. This small adjustment might improve your chances of getting invited to a showing.",4,0,2200.0,
199c2b60-8897-f863-01b1-57bfa9824fcf,41,0,26,60,34,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 26 to ~60. This small adjustment might improve your chances of getting invited to a showing.",26,0,,
199cc1ff-e471-eea1-ab78-807dcb9ebcab,46,0,50,50,0,0,,50,0,,
19e9de8b-f46d-15cb-ae4a-7dc5ae7f0815,50,1,56,56,0,0,,56,0,2700.0,
19f720b8-283f-6ef2-c741-9fd4b7e43aa9,43,0,20,52,32,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~52. This small adjustment might improve your chances of getting invited to a showing.",20,0,2700.0,
1ab700a0-5c68-6d77-4b8e-b14f14927173,37,0,1,7,6,4,"Hi! We noticed your application has had limited opportunities. If you can consider places with 4 bedroom(s), your potential matches could increase from 1 to ~7. This small adjustment might improve your chances of getting invited to a showing.",1,0,,
1afe4ec9-c891-53f2-42cf-ac622c2bfd7f,45,1,61,61,0,0,,61,0,3200.0,
1b3dafdd-c068-5a4a-a23c-9734244b4af8,49,1,14,60,46,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~60. This small adjustment might improve your chances of getting invited to a showing.",14,0,3200.0,
1b81a6b2-061f-6045-c82c-6e3750060160,30,0,17,67,50,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~67. This small adjustment might improve your chances of getting invited to a showing.",17,0,,
1be795f1-5116-afdf-5562-2e7821cd10c5,49,0,56,56,0,0,,56,0,,
1c436962-8cf4-709f-b4cc-6975cabd07dd,49,0,11,11,0,0,,11,0,1400.0,
1d68208f-0718-7a20-2564-928f16db2a59,37,0,2,10,8,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 2 to ~10. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
1e40f8a0-a69f-ab66-f61f-85fe66d3f641,37,0,17,51,34,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~51. This small adjustment might improve your chances of getting invited to a showing.",17,0,3200.0,
1f56da48-6ebc-00ca-d37a-0cc18834e60a,49,0,12,55,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 12 to ~55. This small adjustment might improve your chances of getting invited to a showing.",12,0,2700.0,
1fd3d90a-1b59-ba85-defd-a749cfb80e0e,50,0,5,16,11,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 5 to ~16. This small adjustment might improve your chances of getting invited to a showing.",5,0,2700.0,
1fe12c05-9d2d-038c-aee0-e2d85cc54f47,47,1,54,54,0,0,,54,0,,
20b94037-f11b-508d-5740-ea2f2ed21b3e,30,1,29,29,0,0,,37,8,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 29 to ~37. This may help you receive more viewing invitations."
221550e9-bbd1-c264-4b32-de6530ff1c78,34,0,20,58,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~58. This small adjustment might improve your chances of getting invited to a showing.",20,0,,
221cf2ac-3db2-5059-a61d-99ebeee0f0fd,50,0,35,35,0,0,,42,7,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 35 to ~42. This may help you receive more viewing invitations."
224529ec-9392-3531-9732-be84c937227a,39,0,18,66,48,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~66. This small adjustment might improve your chances of getting invited to a showing.",18,0,,
23b7d142-b8e4-7d86-d75b-7e05fc4303f3,34,0,22,22,0,0,,32,10,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 22 to ~32. This may help you receive more viewing invitations."
23ccaed8-18b6-c297-bcd5-b8227964167c,43,0,3,7,4,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 3 to ~7. This small adjustment might improve your chances of getting invited to a showing.",3,0,,
2470d55d-8628-db37-45f5-fbfa7a01bae1,43,0,52,52,0,0,,52,0,3400.0,
24a56de9-8dbc-27be-d893-e04fdbc0bd16,30,0,44,44,0,0,,58,14,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 44 to ~58. This may help you receive more viewing invitations."
24aa8aaa-ddce-3c59-6c41-3a245c121c08,45,0,3,3,0,0,,3,0,1000.0,
24f20139-79f1-046a-3d3f-94516dc04fdf,32,0,14,61,47,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~61. This small adjustment might improve your chances of getting invited to a showing.",14,0,,
251def9b-2c59-8c1c-85a5-87049bf185c3,50,0,15,51,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 15 to ~51. This small adjustment might improve your chances of getting invited to a showing.",15,0,,
25401228-ba13-727e-bfa8-f8aea375a034,31,0,16,58,42,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 16 to ~58. This small adjustment might improve your chances of getting invited to a showing.",16,0,2700.0,
2623bdd2-2f3e-cb6f-34c3-638000b86f57,50,0,37,37,0,0,,43,6,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 37 to ~43. This may help you receive more viewing invitations."
271ddb91-801f-3dc3-6562-f7298f506072,44,0,1,4,3,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 1 to ~4. This small adjustment might improve your chances of getting invited to a showing.",1,0,1400.0,
2724fdd7-7d74-d268-af3e-8bdb122b9976,34,0,6,6,0,0,,6,0,1000.0,
286e68b6-327c-f007-d64f-7f4c0eb45e69,34,0,51,51,0,0,,51,0,3200.0,
29e236db-6553-6de9-cb0a-9de33d269f76,41,0,51,52,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 51 to ~52. This small adjustment might improve your chances of getting invited to a showing.",51,0,2700.0,
2a03fc5a-4ddd-56fe-d6fe-4451daaa43d3,35,0,0,5,5,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 0 to ~5. This small adjustment might improve your chances of getting invited to a showing.",0,0,1000.0,
2a53a5bb-f5da-d285-acbb-630ee8bb5529,30,1,25,57,32,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 25 to ~57. This small adjustment might improve your chances of getting invited to a showing.",25,0,,
2a806e38-909a-f7a6-0e22-ccee70fe2ad5,41,0,6,27,21,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 6 to ~27. This small adjustment might improve your chances of getting invited to a showing.",11,5,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 6 to ~11. This may help you receive more viewing invitations."
2b0bef78-a335-058d-15f7-e0c2d645fd01,42,0,4,10,6,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 4 to ~10. This small adjustment might improve your chances of getting invited to a showing.",4,0,2600.0,
2c41651a-e771-9b48-bb5e-f88614b2ac31,47,0,7,17,10,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 7 to ~17. This small adjustment might improve your chances of getting invited to a showing.",10,3,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 7 to ~10. This may help you receive more viewing invitations."
2c70c693-dc15-a73f-7894-527cb727a1d6,31,1,14,56,42,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~56. This small adjustment might improve your chances of getting invited to a showing.",14,0,2700.0,
2ca34f6a-3a68-d047-1dd1-c60a2a4247d1,37,0,43,43,0,0,,54,11,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 43 to ~54. This may help you receive more viewing invitations."
2ca4f8b5-cc9b-b810-1cd7-0344ac6bd8ff,41,0,28,28,0,0,,38,10,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 28 to ~38. This may help you receive more viewing invitations."
2cc53fd3-3796-b59c-ffc8-8fa5ff4db702,31,1,60,60,0,0,,60,0,,
2cc88e4a-c5fc-0482-6af8-1abe226290d3,32,1,23,67,44,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 23 to ~67. This small adjustment might improve your chances of getting invited to a showing.",24,1,3100.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $3100 per month, your potential matches could increase from 23 to ~24. This may help you receive more viewing invitations."
2e155e05-7eb1-74f0-e8a6-9b83669d432b,30,0,16,65,49,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 16 to ~65. This small adjustment might improve your chances of getting invited to a showing.",16,0,,
2e662bf1-0ba2-a96b-a581-b642c638e8f4,31,0,2,2,0,0,,2,0,1000.0,
2f2502d0-caaa-c37c-3352-16c1627fc925,50,1,20,71,51,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~71. This small adjustment might improve your chances of getting invited to a showing.",20,0,,
31436050-65d4-cc13-77fc-2cb8876a4ce4,42,0,61,61,0,0,,61,0,,
3163ce14-e966-abeb-827e-b9a74ea0a21a,33,0,4,4,0,0,,4,0,1000.0,
322af01b-1077-77ad-98d9-c1b1f5ee21d5,48,0,53,53,0,0,,53,0,,
325fad42-8a92-ffef-b0e1-ac14412935b2,43,0,17,68,51,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~68. This small adjustment might improve your chances of getting invited to a showing.",17,0,,
327b4405-6978-fc78-15dc-f79d7c4c3149,30,0,53,53,0,0,,58,5,2500.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2500 per month, your potential matches could increase from 53 to ~58. This may help you receive more viewing invitations."
3390e2cb-8129-f3d4-72e7-7c7628b934cd,50,0,73,73,0,0,,73,0,,
33f84ed5-a114-4df9-6e43-27dcd1f809f2,47,0,25,58,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 25 to ~58. This small adjustment might improve your chances of getting invited to a showing.",25,0,2600.0,
3443c56c-4b82-996b-7ae9-1529e441a150,39,0,56,56,0,0,,56,0,,
35883407-03d7-336e-f099-562b1134fd7b,31,0,59,59,0,0,,59,0,,
36d933bd-1c82-afa6-be65-637046f8182e,43,1,26,56,30,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 26 to ~56. This small adjustment might improve your chances of getting invited to a showing.",26,0,2600.0,
36f8a29b-1a2e-b5da-799f-7bb10c49bc41,44,1,27,27,0,0,,37,10,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 27 to ~37. This may help you receive more viewing invitations."
381c844f-416b-b40c-6fa9-b0817646b8ac,50,0,65,65,0,0,,65,0,,
3865a85e-7c03-60bf-210c-054a77320084,32,1,15,50,35,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 15 to ~50. This small adjustment might improve your chances of getting invited to a showing.",15,0,3200.0,
387c969b-30e5-b74f-6c3d-bbb9aea6601e,33,0,5,12,7,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 5 to ~12. This small adjustment might improve your chances of getting invited to a showing.",5,0,4700.0,
38d356b0-4662-26d7-602c-6077218094f9,35,0,1,15,14,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 1 to ~15. This small adjustment might improve your chances of getting invited to a showing.",1,0,1400.0,
39d67fa9-0864-9963-04ee-96e083f6108f,41,1,41,41,0,0,,41,0,3200.0,
3b3ae42f-ef56-0fab-b62b-f94dde56eaeb,38,0,62,62,0,0,,62,0,,
3bb6b430-e7fb-8191-4af7-8d88374688f4,35,1,75,75,0,0,,75,0,,
3bc1f9a0-62cd-4e06-2906-288daacf897e,32,1,7,7,0,0,,7,0,1000.0,
3c412d55-fa8c-5afe-49f2-9206ac9d3814,49,0,2,11,9,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 2 to ~11. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
3c44db19-c25a-2657-28f9-168b7a80fe67,35,1,60,60,0,0,,60,0,,
3d375300-7a84-d23f-01c2-7ea718130fc3,44,1,20,67,47,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~67. This small adjustment might improve your chances of getting invited to a showing.",20,0,,
3db3540a-e971-7228-92e1-05772a8be7f0,37,0,0,0,0,4,,0,0,1000.0,
3dd2baaf-c24a-d410-70b6-9fc024cfcce8,41,0,55,55,0,0,,55,0,,
3e34c38b-3759-0e19-d748-cb599cf374d3,30,0,10,31,21,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 10 to ~31. This small adjustment might improve your chances of getting invited to a showing.",10,0,,
3fffab5c-2458-48f4-3805-762b3a47996b,46,0,56,56,0,0,,56,0,,
400f1308-7984-87da-56b2-6d7ad025ee1d,48,1,14,14,0,0,,14,0,1400.0,
4045bf9f-f375-238a-3341-97bdbc0ac33f,40,0,24,24,0,0,,29,5,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 24 to ~29. This may help you receive more viewing invitations."
4063c62c-e0a3-61c2-7d2b-125552a60b4c,32,1,10,10,0,0,,10,0,1400.0,
41df110a-5f77-4760-9e5d-a97451e5e79d,42,0,58,58,0,0,,58,0,,
42207581-625b-1ff3-8af9-6a9b45621bf7,33,0,66,66,0,0,,66,0,,
4250a7ee-64d2-dc0a-54ce-5bbbb32d402f,33,0,8,8,0,0,,8,0,1400.0,
42dc219e-0807-aae3-3a27-5d256929e060,48,1,12,55,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 12 to ~55. This small adjustment might improve your chances of getting invited to a showing.",12,0,3200.0,
42eb67e0-ad8d-ad2b-7d1d-c542434caa66,33,1,66,66,0,0,,66,0,,
4392ceda-a003-f133-f4f7-f415a3464d2d,48,0,14,63,49,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~63. This small adjustment might improve your chances of getting invited to a showing.",14,0,,
43f16151-fca0-bb81-39cc-228bf67a0ccc,42,1,51,51,0,0,,51,0,,
43fb0bf9-5015-f1f3-1ed2-69020bc15a2e,32,1,58,58,0,0,,58,0,2700.0,
4656b005-637f-7f6c-d47a-5c26010afc4d,43,0,1,1,0,5,,1,0,,
46e6e1b9-ce7d-577e-68d6-14f8d17d90f5,45,1,55,55,0,0,,55,0,2700.0,
47750a7d-b39c-77d9-038c-b3d12c2961d4,32,0,55,55,0,0,,55,0,,
47dc53ff-ff0b-0066-cfa8-da83d5b30bd0,35,1,69,69,0,0,,69,0,2700.0,
4977e772-2321-f3e0-d9ce-d8ee6e6a7363,38,0,29,29,0,0,,36,7,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 29 to ~36. This may help you receive more viewing invitations."
49ea5f5a-3cb7-0168-c4e1-d658fce13b92,44,0,6,11,5,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 6 to ~11. This small adjustment might improve your chances of getting invited to a showing.",6,0,2700.0,
4a01ea6f-28ea-62b1-3e30-969c77ad94e9,44,1,23,23,0,0,,31,8,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 23 to ~31. This may help you receive more viewing invitations."
4a54afcb-277c-8d4a-6ce5-0d1eac7df323,50,1,40,40,0,0,,44,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 40 to ~44. This may help you receive more viewing invitations."
4ae3679b-2252-23a7-3f4e-e99889339a43,47,1,36,36,0,0,,41,5,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 36 to ~41. This may help you receive more viewing invitations."
4af6116d-4fc4-5b4b-b85f-dd318cc8569d,49,0,19,38,19,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 19 to ~38. This small adjustment might improve your chances of getting invited to a showing.",24,5,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 19 to ~24. This may help you receive more viewing invitations."
4bceb268-f5f3-fbfd-8220-ebfbf9810d15,40,0,52,52,0,0,,52,0,2700.0,
4dbe89b1-e0b5-b57b-6ff1-84dcd353db4a,49,0,25,80,55,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 25 to ~80. This small adjustment might improve your chances of getting invited to a showing.",25,0,,
51135ed8-59eb-a81b-b1f5-ed82763c3831,30,0,61,61,0,0,,61,0,,
512586b7-7379-fdf9-351a-2d1b53ee8e20,32,0,2,4,2,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 2 to ~4. This small adjustment might improve your chances of getting invited to a showing.",2,0,1000.0,
51e16942-a557-0081-8541-a2843525ddb0,45,0,4,4,0,0,,4,0,1000.0,
52699227-8f6c-3ede-8617-f71e0597e5bb,44,1,27,63,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 27 to ~63. This small adjustment might improve your chances of getting invited to a showing.",27,0,3200.0,
5295653f-c1ea-4bca-4530-9569342b8dcb,34,0,5,5,0,0,,5,0,1000.0,
529565c0-b58b-6bd4-5cf1-11f1da80db04,45,1,61,61,0,0,,61,0,2700.0,
539883eb-ff87-bf45-17d6-f0d6540e2f53,41,0,54,54,0,0,,54,0,,
53ea430c-d299-aeb1-e401-0f688c943ccd,43,0,67,68,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 67 to ~68. This small adjustment might improve your chances of getting invited to a showing.",67,0,,
54564a31-493b-d8ab-e5aa-4124daa078fa,40,1,2,3,1,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 2 to ~3. This small adjustment might improve your chances of getting invited to a showing.",2,0,1000.0,
5461282e-174d-7985-6029-f142e29538ce,40,0,21,45,24,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 21 to ~45. This small adjustment might improve your chances of getting invited to a showing.",21,0,2600.0,
54661865-ca28-46bf-42ed-517dff02a03a,43,1,54,54,0,0,,54,0,2700.0,
54b8125a-28e8-b262-5b05-264217e81ef1,49,0,30,30,0,0,,42,12,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 30 to ~42. This may help you receive more viewing invitations."
54f23bb3-e9da-f336-6347-15ce9d2c0ea8,40,0,2,9,7,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 2 to ~9. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
555d7ce3-3bc8-37a3-045e-fe999c55f418,45,0,55,55,0,0,,55,0,,
55e5f5e0-30df-8387-204d-eb03f223bcae,33,1,53,53,0,0,,53,0,,
55f7a679-3cc7-aba1-3173-a00cc3e8088a,41,0,8,8,0,0,,8,0,1000.0,
56cb860c-12b6-f075-cc23-87cf16c3ec52,48,0,4,4,0,0,,4,0,1000.0,
56e99773-9539-ab49-8269-c4f563e95047,35,0,1,4,3,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 1 to ~4. This small adjustment might improve your chances of getting invited to a showing.",1,0,,
5771e0f7-d912-7ef1-c2c6-83c5370b3f06,45,0,14,55,41,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~55. This small adjustment might improve your chances of getting invited to a showing.",14,0,,
5784655d-ec4d-9b66-7f54-461b2afae753,38,1,64,64,0,0,,64,0,3200.0,
5801f695-2094-45e8-3082-3606db7ac1bc,38,1,56,56,0,0,,56,0,,
584757e2-c380-0e8b-9281-556f7327a935,42,0,11,11,0,0,,11,0,1400.0,
5878f431-f6f9-843d-5357-863f32d104a0,43,0,13,71,58,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 13 to ~71. This small adjustment might improve your chances of getting invited to a showing.",13,0,,
594c184e-3fad-ff54-432d-c74dcd225ab5,36,1,75,75,0,0,,75,0,,
59b3ca9c-5269-b06a-3fd8-255fe6261a49,50,1,52,52,0,0,,52,0,,
5a0f1609-e4e7-e3b9-6b54-950d4d7f32f0,33,1,30,30,0,0,,34,4,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 30 to ~34. This may help you receive more viewing invitations."
5a1c2cd7-744f-1130-8a1a-ae773f98bcbc,43,0,13,13,0,0,,13,0,1400.0,
5a740b11-8b2a-e9ea-14c9-f2e34bf743cd,47,1,55,55,0,0,,55,0,3200.0,
5abda013-352b-f55b-013e-095906535e74,34,0,70,70,0,0,,70,0,,
5b6a0940-970f-3a34-06d0-5ad0422eb07d,37,0,74,74,0,0,,74,0,,
5bf5643e-489a-e2e2-4f79-aed3a9f61cc2,45,0,8,16,8,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 8 to ~16. This small adjustment might improve your chances of getting invited to a showing.",8,0,,
